"rep","d","ang","ang_deg","method","rJ","rI1","rI2","eJ1","eJ2","eI1","eI2","time","error"
11,0.25,0.785398163397448,45,"PPD",3,3,6,0.113609975949535,0.136079446570514,0.209683335253649,0.197096596372544,219.561000000001,NA
12,0.25,0.785398163397448,45,"PPD",3,3,6,0.112152900318858,0.127955590967517,0.209329546082984,0.176989758879373,216.354,NA
13,0.25,0.785398163397448,45,"PPD",3,3,6,0.114135520709465,0.129203995412188,0.211709931542783,0.182748202648051,216.335,NA
14,0.25,0.785398163397448,45,"PPD",3,3,6,0.114642450271534,0.127258648294892,0.212725348028203,0.195798811128841,210.779,NA
15,0.25,0.785398163397448,45,"PPD",3,3,6,0.110711822086656,0.123849908835724,0.198384963385149,0.185947386266501,222.933,NA
16,0.25,0.785398163397448,45,"PPD",3,3,6,0.112076178321356,0.126463311851978,0.214297594314943,0.202120845968472,222.536,NA
17,0.25,0.785398163397448,45,"PPD",3,3,6,0.11485751779086,0.126393384488115,0.195805731174486,0.182512348893952,214.34,NA
18,0.25,0.785398163397448,45,"PPD",3,3,6,0.111599268353906,0.138737792715606,0.195795555670666,0.18432555388546,217.708000000001,NA
19,0.25,0.785398163397448,45,"PPD",3,3,6,0.111507973151115,0.141748210593,0.216068481526968,0.180739427784814,205.301,NA
20,0.25,0.785398163397448,45,"PPD",3,3,6,0.107148151658336,0.122648452281725,0.195109643624173,0.188665051888691,215.099,NA
21,0.25,0.785398163397448,45,"PPD",3,3,6,0.114189799797069,0.126557206994043,0.211392222713625,0.193833697615847,207.818,NA
22,0.25,0.785398163397448,45,"PPD",3,3,6,0.10957302046775,0.12989514750599,0.208800127305139,0.1982463291538,215.955,NA
23,0.25,0.785398163397448,45,"PPD",3,3,6,0.111273247428714,0.126828283211329,0.196575926201408,0.187598912535638,203.389,NA
24,0.25,0.785398163397448,45,"PPD",3,3,6,0.116454249056151,0.137121629610831,0.201955677105678,0.191772339947007,279.069,NA
25,0.25,0.785398163397448,45,"PPD",3,3,6,0.11197710385877,0.123126819224217,0.203498535734233,0.187514905050809,215.650000000001,NA
26,0.25,0.785398163397448,45,"PPD",3,3,6,0.117196976938828,0.125847070327612,0.211348003858944,0.187140614458898,220.612,NA
27,0.25,0.785398163397448,45,"PPD",3,3,6,0.108262529497674,0.125542192426925,0.19620404744254,0.188723079283819,242.924999999999,NA
28,0.25,0.785398163397448,45,"PPD",3,3,6,0.108898561042423,0.13074831702138,0.208868013439124,0.191360356287576,217.441,NA
29,0.25,0.785398163397448,45,"PPD",3,3,6,0.11560710025227,0.127131225091914,0.210078258843737,0.184460634410048,240.237,NA
30,0.25,0.785398163397448,45,"PPD",3,3,6,0.108376063565842,0.117412966988043,0.207391124755594,0.198898769769824,256.650000000001,NA
31,0.25,0.785398163397448,45,"PPD",3,3,6,0.111368128687316,0.123307280794546,0.209842238033984,0.182012915845747,220.243,NA
32,0.25,0.785398163397448,45,"PPD",3,3,6,0.115468250668181,0.123426275870173,0.200732493019569,0.186178134609256,229.68,NA
33,0.25,0.785398163397448,45,"PPD",3,3,6,0.11731557462563,0.133508746674853,0.201730563409283,0.183450024760379,215.309,NA
34,0.25,0.785398163397448,45,"PPD",3,3,6,0.115231659517389,0.12745521108589,0.202266321823301,0.187773633921956,219.518,NA
35,0.25,0.785398163397448,45,"PPD",3,3,6,0.110076098688137,0.124305327108695,0.199231694422096,0.201015256628725,217.624,NA
36,0.25,0.785398163397448,45,"PPD",3,3,6,0.111236589628787,0.125840653694851,0.202997642833523,0.190409565739264,239.259,NA
37,0.25,0.785398163397448,45,"PPD",3,3,6,0.109679214986637,0.127202473473989,0.198623030537654,0.198792511547414,215.78,NA
38,0.25,0.785398163397448,45,"PPD",3,3,6,0.107013401766073,0.132003672940147,0.21006215268441,0.191972058802679,215.675999999999,NA
39,0.25,0.785398163397448,45,"PPD",3,3,6,0.110249205400633,0.119748011051726,0.20736091318944,0.188438622008748,220.360000000001,NA
40,0.25,0.785398163397448,45,"PPD",3,3,6,0.117979121158369,0.132405635432853,0.211815796703944,0.185439628011636,211.349999999999,NA
41,0.25,0.785398163397448,45,"PPD",3,3,6,0.110924106999763,0.124166427896513,0.210688762475721,0.18444574538629,229.916,NA
42,0.25,0.785398163397448,45,"PPD",3,3,6,0.114361218556614,0.127670372926727,0.211804381491603,0.185029023652037,241.372,NA
43,0.25,0.785398163397448,45,"PPD",3,3,6,0.113547671945557,0.13397551373238,0.207121993090631,0.183390899693678,218.137,NA
44,0.25,0.785398163397448,45,"PPD",3,3,6,0.112437723160052,0.119269976856747,0.217689611859782,0.186512254201589,205.241999999999,NA
45,0.25,0.785398163397448,45,"PPD",3,3,6,0.105892763889579,0.124429998482143,0.20401454628033,0.186046981292158,217.996,NA
46,0.25,0.785398163397448,45,"PPD",3,3,6,0.106908845261111,0.123609578334941,0.20101306694514,0.192353096188138,204.811000000001,NA
47,0.25,0.785398163397448,45,"PPD",3,3,6,0.115508863022506,0.122981795256192,0.21600764644135,0.184316044520389,211.986999999999,NA
48,0.25,0.785398163397448,45,"PPD",3,3,6,0.111515277054675,0.131057727903872,0.20289158377111,0.184584308685026,216.123000000001,NA
49,0.25,0.785398163397448,45,"PPD",3,3,6,0.10373457782485,0.128899206064097,0.196741884386692,0.19938746806901,218.485,NA
50,0.25,0.785398163397448,45,"PPD",3,3,6,0.108083027032352,0.128511739737273,0.202067682871806,0.188753948270404,216.904,NA
51,0.25,0.785398163397448,45,"PPD",3,3,6,0.110181620353379,0.123354448571204,0.191196133798454,0.186848110595782,215.734,NA
52,0.25,0.785398163397448,45,"PPD",3,3,6,0.107998976460877,0.128567587914613,0.200906330297045,0.191201553260254,215.161999999999,NA
53,0.25,0.785398163397448,45,"PPD",3,3,6,0.122182593097182,0.127933379489867,0.219086247032809,0.196558289204677,227.246,NA
54,0.25,0.785398163397448,45,"PPD",3,3,6,0.111354280379678,0.138828866849994,0.197034621528491,0.181496666767169,248.495,NA
55,0.25,0.785398163397448,45,"PPD",3,3,6,0.114477246067041,0.126149657369709,0.215549155019313,0.179083506020669,225.37,NA
56,0.25,0.785398163397448,45,"PPD",3,3,6,0.111223860735028,0.124231677701698,0.203320446461136,0.180816747588633,213.852000000001,NA
57,0.25,0.785398163397448,45,"PPD",3,3,6,0.110368205596395,0.118700642130726,0.208438886478793,0.173149779109627,219.376,NA
58,0.25,0.785398163397448,45,"PPD",3,3,6,0.110349117963752,0.121845235423809,0.203777403555599,0.173567391283249,216.81,NA
59,0.25,0.785398163397448,45,"PPD",3,3,6,0.112307294485642,0.126773639864062,0.20678466263286,0.186521949313225,247.405999999999,NA
60,0.25,0.785398163397448,45,"PPD",3,3,6,0.110408880710853,0.12492388239922,0.200242347260802,0.177699990480871,212.613,NA
61,0.25,0.785398163397448,45,"PPD",3,3,6,0.110820472689177,0.13256557652932,0.212078327256829,0.190745020000573,214.329,NA
62,0.25,0.785398163397448,45,"PPD",3,3,6,0.11208534788987,0.127796600978626,0.197511418571752,0.19545879590657,215.561,NA
63,0.25,0.785398163397448,45,"PPD",3,3,6,0.107671011049985,0.12679071820846,0.206433316723133,0.183251360823507,215.043000000001,NA
64,0.25,0.785398163397448,45,"PPD",3,3,6,0.113416752737963,0.125584496604181,0.199530242633111,0.17533783165174,223.34,NA
65,0.25,0.785398163397448,45,"PPD",3,3,6,0.108206499904624,0.123611851277723,0.198971191716162,0.186329052622279,229.541000000001,NA
66,0.25,0.785398163397448,45,"PPD",3,3,6,0.1162417341292,0.12899242400537,0.208041539376448,0.185447995262222,204.897999999999,NA
67,0.25,0.785398163397448,45,"PPD",3,3,6,0.122413571502464,0.132881281819904,0.219036275633971,0.185070950643803,231.034,NA
68,0.25,0.785398163397448,45,"PPD",3,3,6,0.111764675135972,0.130047876968939,0.205168482984976,0.181372141182862,216.859,NA
69,0.25,0.785398163397448,45,"PPD",3,3,6,0.108609111425191,0.126609734538473,0.187941828590898,0.180033188773518,217.728000000001,NA
70,0.25,0.785398163397448,45,"PPD",3,3,6,0.107709387772918,0.127680607248583,0.197589136787443,0.196386973877766,203.952,NA
71,0.25,0.785398163397448,45,"PPD",3,3,6,0.106015775707357,0.122432835987065,0.20179656875925,0.179095982527886,213.871000000001,NA
72,0.25,0.785398163397448,45,"PPD",3,3,6,0.112412325641329,0.125214598030995,0.207906546500242,0.187527021118773,216.562,NA
73,0.25,0.785398163397448,45,"PPD",3,3,6,0.111642631910789,0.134914542447459,0.203265912307657,0.185933739522979,216.009,NA
74,0.25,0.785398163397448,45,"PPD",3,3,6,0.111130444463426,0.122537241835442,0.188031148403061,0.17716066475319,221.947,NA
75,0.25,0.785398163397448,45,"PPD",3,3,6,0.11327999793465,0.12543543385087,0.208068978378572,0.184871030058355,216.713,NA
76,0.25,0.785398163397448,45,"PPD",3,3,6,0.114231710990456,0.124337273654187,0.19532874401956,0.193054864298633,219.966,NA
77,0.25,0.785398163397448,45,"PPD",3,3,6,0.106602691611869,0.126833162296185,0.194404970909293,0.191129586335796,215.466,NA
78,0.25,0.785398163397448,45,"PPD",3,3,6,0.115675928784386,0.125814381399857,0.211677352825328,0.190447820120248,216.677000000001,NA
79,0.25,0.785398163397448,45,"PPD",3,3,6,0.117612606413033,0.123775605649462,0.208710075670964,0.185956747127627,209.618999999999,NA
80,0.25,0.785398163397448,45,"PPD",3,3,6,0.109801962408089,0.120874903222009,0.192753900665915,0.176004669255324,222.205,NA
81,0.25,0.785398163397448,45,"PPD",3,3,6,0.117983734024507,0.130446508371679,0.215112055469457,0.195832852921944,212.855,NA
82,0.25,0.785398163397448,45,"PPD",3,3,6,0.111594737511933,0.121873529020624,0.203859875093596,0.186669887719122,227.255000000001,NA
83,0.25,0.785398163397448,45,"PPD",3,3,6,0.113881631248146,0.128640987321503,0.213079274359843,0.190835529693912,223.344000000001,NA
84,0.25,0.785398163397448,45,"PPD",3,3,6,0.105787979491542,0.126578475692675,0.204445306271948,0.18521085577068,212.558000000001,NA
85,0.25,0.785398163397448,45,"PPD",3,3,6,0.108789414437596,0.120054639054662,0.195973461657733,0.191682119397679,220.496999999999,NA
86,0.25,0.785398163397448,45,"PPD",3,3,6,0.113604547585546,0.128579190583742,0.20492204086978,0.18876188600781,218.666999999999,NA
87,0.25,0.785398163397448,45,"PPD",3,3,6,0.107911932938213,0.115585152568774,0.202817718178767,0.184428408599547,220.876,NA
88,0.25,0.785398163397448,45,"PPD",3,3,6,0.110339676998838,0.124970861853368,0.206056115000191,0.183223446226233,237.358,NA
89,0.25,0.785398163397448,45,"PPD",3,3,6,0.120547671018055,0.128155791160096,0.19971527399625,0.18490808643114,222.471000000001,NA
90,0.25,0.785398163397448,45,"PPD",3,3,6,0.109187167158112,0.121457699512213,0.212066262458293,0.190595169944088,210.444,NA
91,0.25,0.785398163397448,45,"PPD",3,3,6,0.113193182336247,0.129446028276442,0.209130885740996,0.198093535482582,227.604000000001,NA
92,0.25,0.785398163397448,45,"PPD",3,3,6,0.116567982634247,0.133840068674605,0.214415295719648,0.188283154669754,223.348,NA
93,0.25,0.785398163397448,45,"PPD",3,3,6,0.114477410619308,0.129930963781713,0.203888060171871,0.18505428273694,217.923999999999,NA
94,0.25,0.785398163397448,45,"PPD",3,3,6,0.114344888817407,0.130197059375437,0.20800144941845,0.184361623205809,216.694,NA
95,0.25,0.785398163397448,45,"PPD",3,3,6,0.102159812896569,0.121559094644838,0.201973229519864,0.184798574194452,216.575000000001,NA
96,0.25,0.785398163397448,45,"PPD",3,3,6,0.106889635076598,0.123145029228347,0.202777915820297,0.191742631470212,218.582,NA
97,0.25,0.785398163397448,45,"PPD",3,3,6,0.114330137202475,0.125774162899112,0.212077680504771,0.183596016991011,218.999,NA
98,0.25,0.785398163397448,45,"PPD",3,3,6,0.103826728248185,0.130345757694513,0.203331545478517,0.18282286542402,215.843000000001,NA
99,0.25,0.785398163397448,45,"PPD",3,3,6,0.101789472834441,0.125274146400843,0.208521268209789,0.183081384523451,215.098,NA
100,0.25,0.785398163397448,45,"PPD",3,3,6,0.107247381219077,0.129130543062593,0.205095857242837,0.186393815506106,217.145999999999,NA
1,0.5,0.785398163397448,45,"PPD",3,3,6,0.0259911013416178,0.0285181908491224,0.0422156033006341,0.0377023865917945,221.353000000001,NA
2,0.5,0.785398163397448,45,"PPD",3,3,6,0.0258905598396195,0.0277976919529653,0.0403172138944305,0.0379206891202605,213.182999999999,NA
3,0.5,0.785398163397448,45,"PPD",3,3,6,0.026860371818285,0.0295774470043641,0.0406432913544503,0.0367426799524093,221.574000000001,NA
4,0.5,0.785398163397448,45,"PPD",3,3,6,0.0269780225151884,0.0296349119444089,0.0417279778761559,0.0383059565922062,213.508,NA
5,0.5,0.785398163397448,45,"PPD",3,3,6,0.0271751420076366,0.0298730346774728,0.0419603831062516,0.0380804258837758,229.555,NA
6,0.5,0.785398163397448,45,"PPD",3,3,6,0.0267691438740776,0.0291956119096675,0.0419232440865342,0.0368452300217218,219.816000000001,NA
7,0.5,0.785398163397448,45,"PPD",3,3,6,0.0288406577478343,0.0310663463951379,0.0440589608243374,0.0388826576905185,214.966,NA
8,0.5,0.785398163397448,45,"PPD",3,3,6,0.026610432811785,0.0295403717930586,0.0424039358216443,0.0388074226153454,223.523000000001,NA
9,0.5,0.785398163397448,45,"PPD",3,3,6,0.0289107193258258,0.0309847964891118,0.0397910920559645,0.0378539527190346,239.648999999999,NA
10,0.5,0.785398163397448,45,"PPD",3,3,6,0.0268722043748676,0.0291794264114298,0.0408135589696939,0.0362686467107953,214.431,NA
11,0.5,0.785398163397448,45,"PPD",3,3,6,0.0261311897772744,0.0296709417382888,0.0426726573530831,0.0371099253798267,215.620000000001,NA
12,0.5,0.785398163397448,45,"PPD",3,3,6,0.0266079830915532,0.0303634525538512,0.0441372675465973,0.0374983630999855,216.450999999999,NA
13,0.5,0.785398163397448,45,"PPD",3,3,6,0.026539478043324,0.0295907565192324,0.0412646924634105,0.0363885578335533,220.890000000001,NA
14,0.5,0.785398163397448,45,"PPD",3,3,6,0.0261872947947609,0.0298822542697629,0.0418510822567231,0.0378548398274859,211.09,NA
15,0.5,0.785398163397448,45,"PPD",3,3,6,0.0274903336509499,0.031972983022386,0.0417557684006046,0.0373939632639755,241.916999999999,NA
16,0.5,0.785398163397448,45,"PPD",3,3,6,0.0269774848173346,0.0288516185982619,0.0420807351963004,0.0379330225614745,241.007,NA
17,0.5,0.785398163397448,45,"PPD",3,3,6,0.0259819541534439,0.0311741735716078,0.0422272621559635,0.038539291462348,232.404,NA
18,0.5,0.785398163397448,45,"PPD",3,3,6,0.0258800979969788,0.0283738964274524,0.0404790690616692,0.0378314676567705,212.296,NA
19,0.5,0.785398163397448,45,"PPD",3,3,6,0.0260191300575165,0.0295493954537818,0.0412948588657969,0.0380012836253887,202.519,NA
20,0.5,0.785398163397448,45,"PPD",3,3,6,0.0266799605098126,0.0297857387854213,0.0433487135574955,0.0377586716068858,238.809000000001,NA
21,0.5,0.785398163397448,45,"PPD",3,3,6,0.0283512375530885,0.0316591459342768,0.0425623526854274,0.0377361402346387,219.616,NA
22,0.5,0.785398163397448,45,"PPD",3,3,6,0.0263399120291102,0.0283878160838544,0.0430395711021467,0.0376416389098863,218.74,NA
23,0.5,0.785398163397448,45,"PPD",3,3,6,0.0269806946393898,0.0300860589112599,0.0412239052545275,0.0373735978559412,206.355,NA
24,0.5,0.785398163397448,45,"PPD",3,3,6,0.0280416328783324,0.0281433023631503,0.0422717397130713,0.0380349580888506,214.943000000001,NA
25,0.5,0.785398163397448,45,"PPD",3,3,6,0.0283729143949755,0.0294508901858038,0.0442351385323728,0.0395356019160194,217.213,NA
26,0.5,0.785398163397448,45,"PPD",3,3,6,0.0269659349751689,0.0298778436940979,0.0449686726111451,0.0389542812053655,220.724,NA
27,0.5,0.785398163397448,45,"PPD",3,3,6,0.0277974354889425,0.0291038260933964,0.042520736501372,0.0368128913900698,214.401000000002,NA
28,0.5,0.785398163397448,45,"PPD",3,3,6,0.0265233862277782,0.0286054178450041,0.0428899137895955,0.0392207553635743,219.676000000001,NA
29,0.5,0.785398163397448,45,"PPD",3,3,6,0.0253218636090317,0.029192933573518,0.0413953707785654,0.0368520903172833,208.333999999999,NA
30,0.5,0.785398163397448,45,"PPD",3,3,6,0.0263588547437352,0.0288372064283451,0.0435726705947659,0.0386121453302532,218.078,NA
31,0.5,0.785398163397448,45,"PPD",3,3,6,0.0267133323723434,0.029501148420066,0.0402609506553305,0.0381403852249294,218.411,NA
32,0.5,0.785398163397448,45,"PPD",3,3,6,0.0275471516254561,0.0306574362612016,0.0406596584524129,0.0370182777311494,230.677,NA
33,0.5,0.785398163397448,45,"PPD",3,3,6,0.0269849908988909,0.0308074854685753,0.0414012036544721,0.0379419244043818,219.648999999999,NA
34,0.5,0.785398163397448,45,"PPD",3,3,6,0.0262482003226089,0.0282868328777025,0.0433069599185126,0.0392508779928205,212.751,NA
35,0.5,0.785398163397448,45,"PPD",3,3,6,0.026709337965884,0.0297689473829534,0.0424438496287398,0.0379654944403325,215.823,NA
36,0.5,0.785398163397448,45,"PPD",3,3,6,0.0264689291159234,0.0314247259195241,0.0461824381710403,0.0384758130920633,214.474,NA
37,0.5,0.785398163397448,45,"PPD",3,3,6,0.0254545154775475,0.0275417844765652,0.0415236812508197,0.0385261847578253,215.889999999999,NA
38,0.5,0.785398163397448,45,"PPD",3,3,6,0.0280503738389667,0.0298441352510559,0.0424812602984633,0.0378297578794868,219.484,NA
39,0.5,0.785398163397448,45,"PPD",3,3,6,0.0261711589900432,0.0289780549859224,0.0386668847793505,0.0383482640924557,242.271000000001,NA
40,0.5,0.785398163397448,45,"PPD",3,3,6,0.0269435082965499,0.0302340390385039,0.0411250002229695,0.0377245248920338,214.553,NA
41,0.5,0.785398163397448,45,"PPD",3,3,6,0.0269598648143758,0.0296003754006109,0.0403938726719737,0.0378404189123016,224.68,NA
42,0.5,0.785398163397448,45,"PPD",3,3,6,0.0259644012777209,0.0291582778941017,0.0426476093536999,0.0389082174362755,218.219000000001,NA
43,0.5,0.785398163397448,45,"PPD",3,3,6,0.0266471511028358,0.0301157524368716,0.042538732282408,0.038450864262699,225.596,NA
44,0.5,0.785398163397448,45,"PPD",3,3,6,0.0281268147915784,0.0305164176405009,0.0432937879957951,0.0380558066430479,203.946,NA
45,0.5,0.785398163397448,45,"PPD",3,3,6,0.0260431804454188,0.0313580194566411,0.0440933991704927,0.0375690847235874,213.001,NA
46,0.5,0.785398163397448,45,"PPD",3,3,6,0.0259483240174214,0.0286152403651623,0.0426347507140897,0.0376549212776959,255.848,NA
47,0.5,0.785398163397448,45,"PPD",3,3,6,0.0261147441033393,0.0282909147891639,0.0434735491156981,0.0379360672882992,246.732,NA
48,0.5,0.785398163397448,45,"PPD",3,3,6,0.0265708821076145,0.0292502830502753,0.0429985692170102,0.0373087701700308,214.248,NA
49,0.5,0.785398163397448,45,"PPD",3,3,6,0.0244094650348098,0.0282772585602194,0.0408826550102322,0.0382197888117545,214.377,NA
50,0.5,0.785398163397448,45,"PPD",3,3,6,0.0250932783464292,0.0300032272830345,0.0437919978591586,0.0367580819377593,220.332,NA
51,0.5,0.785398163397448,45,"PPD",3,3,6,0.0258364198237822,0.0290762013375105,0.0422583260355626,0.0381904309812111,215.886,NA
52,0.5,0.785398163397448,45,"PPD",3,3,6,0.0258073440976106,0.0285491736022257,0.0413490775864546,0.0378945174139913,217.227000000001,NA
53,0.5,0.785398163397448,45,"PPD",3,3,6,0.0263545794425167,0.0303861544159199,0.0436459433056354,0.0362950946743584,227.58,NA
54,0.5,0.785398163397448,45,"PPD",3,3,6,0.0263849801083708,0.0302053287531689,0.0398447712567164,0.0380383770007831,216.790000000001,NA
55,0.5,0.785398163397448,45,"PPD",3,3,6,0.0279739525473407,0.0294151285677079,0.0442285989328724,0.0377281373463652,214.960999999999,NA
56,0.5,0.785398163397448,45,"PPD",3,3,6,0.0275242385462283,0.0324755469460074,0.0424364860410042,0.0373690996328486,232.266,NA
57,0.5,0.785398163397448,45,"PPD",3,3,6,0.0268827663953123,0.029211146445901,0.041384628944376,0.0380695488638927,211.458000000001,NA
58,0.5,0.785398163397448,45,"PPD",3,3,6,0.0268496703144626,0.028144277569529,0.0424219014979819,0.0386501656703985,217.76,NA
59,0.5,0.785398163397448,45,"PPD",3,3,6,0.0260135936719898,0.0300167310797426,0.0439964622705032,0.0377777213703165,237.511,NA
60,0.5,0.785398163397448,45,"PPD",3,3,6,0.0272820693822787,0.031106701777557,0.0445201541017838,0.037045695240259,211.239,NA
61,0.5,0.785398163397448,45,"PPD",3,3,6,0.0250891934757865,0.0274741725635628,0.044231635490316,0.0384268901536018,216.712,NA
